#{"t_start": 1707708204.739807, "env_id": "ALE/Qbert-v5"}
r,l,t
500.0,389,1.01292
425.0,349,1.204974
0.0,291,1.36662
75.0,275,1.519088
525.0,374,1.732248
175.0,333,1.92361
75.0,338,2.109836
100.0,360,2.307031
500.0,378,2.514274
50.0,329,2.697596
100.0,346,2.890157
625.0,403,3.109955
100.0,330,3.292882
50.0,330,3.490891
25.0,289,3.646796
100.0,315,3.823532
200.0,324,3.999281
150.0,344,4.185555
100.0,306,4.356321
150.0,280,4.506883
100.0,313,4.677973
50.0,307,4.846639
225.0,366,5.049708
150.0,375,5.251271
75.0,328,5.430247
350.0,423,5.661539
50.0,273,5.815675
100.0,288,5.972016
100.0,278,6.123211
75.0,293,6.28551
175.0,321,6.4565
25.0,308,6.622305
550.0,436,6.86358
125.0,361,7.059652
75.0,314,7.229512
125.0,343,7.417879
525.0,429,7.649199
50.0,270,7.797922
125.0,362,7.991742
175.0,363,8.188708
75.0,325,8.366503
200.0,390,8.575326
175.0,385,8.78383
450.0,404,8.999792
25.0,247,9.134539
625.0,411,9.357711
325.0,443,9.59888
325.0,374,9.807116
125.0,295,9.965401
50.0,294,10.124692
175.0,323,10.302561
50.0,249,10.435619
75.0,335,10.615031
300.0,474,10.88411
50.0,258,11.025376
250.0,343,11.211792
25.0,299,11.375754
0.0,295,11.532306
175.0,339,11.71524
225.0,382,11.925531
225.0,355,12.11857
100.0,274,12.275208
75.0,281,12.425568
25.0,254,12.562997
100.0,361,12.757159
500.0,395,12.97199
225.0,350,13.162243
125.0,374,13.367331
75.0,332,13.542896
50.0,274,13.694965
225.0,326,13.874367
625.0,438,14.112824
275.0,446,14.360221
50.0,304,14.522249
75.0,315,14.694743
75.0,281,14.851383
50.0,301,15.014465
200.0,364,15.211967
0.0,308,15.379539
250.0,375,15.583132
25.0,301,15.746528
50.0,318,15.917876
175.0,325,16.092537
150.0,438,16.331407
250.0,423,16.560265
0.0,291,16.717406
475.0,461,16.968669
150.0,400,17.18359
