#{"t_start": 1707744286.2328095, "env_id": "ALE/Asteroids-v5"}
r,l,t
730.0,873,1.201345
780.0,915,1.671204
580.0,672,2.0212
510.0,1005,2.542407
530.0,576,2.83823
430.0,744,3.239032
430.0,660,3.576262
630.0,769,3.968341
390.0,545,4.259522
280.0,651,4.602551
730.0,735,4.97788
280.0,291,5.129679
530.0,475,5.375285
260.0,339,5.549062
480.0,344,5.728426
830.0,893,6.181161
310.0,712,6.542864
340.0,305,6.701228
830.0,957,7.185692
730.0,1132,7.759107
280.0,776,8.155779
260.0,596,8.461665
110.0,360,8.652187
280.0,467,8.892143
580.0,774,9.286598
530.0,790,9.688607
160.0,621,10.006248
260.0,296,10.159795
260.0,517,10.425145
680.0,563,10.713091
560.0,676,11.065764
780.0,858,11.501601
560.0,780,11.905438
580.0,654,12.240299
160.0,316,12.401186
210.0,601,12.709594
730.0,1037,13.234138
380.0,486,13.482197
330.0,638,13.808693
430.0,774,14.204013
330.0,762,14.593405
1300.0,1554,15.372691
430.0,733,15.747624
330.0,713,16.110539
380.0,643,16.437249
630.0,693,16.793151
630.0,955,17.276228
180.0,495,17.527128
430.0,569,17.819173
330.0,471,18.05795
210.0,425,18.274948
280.0,533,18.544662
360.0,575,18.838841
1080.0,1330,19.509395
680.0,817,19.923529
210.0,414,20.133948
480.0,752,20.511388
1030.0,1212,21.119845
480.0,625,21.434979
210.0,495,21.691084
330.0,475,21.933372
380.0,502,22.193264
240.0,472,22.433197
680.0,801,22.841842
410.0,621,23.157846
580.0,824,23.572526
310.0,582,23.872703
310.0,376,24.064756
360.0,370,24.25356
510.0,592,24.552706
930.0,709,24.911615
230.0,493,25.162874
330.0,539,25.435084
380.0,596,25.740338
430.0,384,25.9368
430.0,492,26.187754
280.0,575,26.481036
280.0,367,26.671082
190.0,557,26.949534
430.0,523,27.217391
310.0,542,27.490339
830.0,1043,28.019687
430.0,603,28.327962
430.0,690,28.678361
330.0,451,28.906547
580.0,898,29.358195
430.0,605,29.666586
510.0,582,29.969159
580.0,769,30.362006
680.0,1048,30.901665
660.0,862,31.334052
530.0,587,31.637749
430.0,546,31.915578
680.0,686,32.263572
110.0,360,32.447968
380.0,601,32.755176
630.0,779,33.149814
880.0,767,33.533782
330.0,279,33.679091
560.0,866,34.117867
160.0,367,34.305567
380.0,605,34.6138
240.0,328,34.783095
280.0,415,34.996677
310.0,427,35.215717
260.0,466,35.456077
380.0,503,35.719115
280.0,314,35.88101
140.0,383,36.076462
310.0,545,36.349194
330.0,573,36.643026
730.0,1217,37.261761
230.0,577,37.556364
280.0,709,37.92181
430.0,750,38.301049
330.0,461,38.533335
330.0,582,38.83296
580.0,548,39.112623
210.0,606,39.419126
580.0,563,39.705161
460.0,412,39.91693
530.0,760,40.309161
880.0,1623,41.121548
380.0,527,41.387729
330.0,378,41.580674
480.0,508,41.843008
210.0,403,42.048218
330.0,511,42.307758
180.0,562,42.594853
210.0,347,42.774015
260.0,509,43.031339
430.0,538,43.303055
580.0,605,43.611872
360.0,563,43.901109
430.0,842,44.326895
480.0,517,44.588646
480.0,564,44.879679
410.0,544,45.158629
360.0,506,45.41382
180.0,417,45.627996
530.0,852,46.065002
310.0,729,46.434577
310.0,351,46.615913
580.0,647,46.942181
380.0,415,47.156864
460.0,562,47.44213
460.0,564,47.730654
230.0,349,47.909923
210.0,414,48.126637
460.0,514,48.390784
380.0,677,48.741269
380.0,530,49.010916
260.0,503,49.268409
530.0,713,49.630574
230.0,550,49.913636
410.0,594,50.217827
330.0,401,50.422776
330.0,540,50.69915
580.0,516,50.962498
530.0,746,51.345582
330.0,547,51.626318
280.0,385,51.826793
430.0,414,52.038334
880.0,787,52.440235
580.0,597,52.747749
260.0,359,52.931546
280.0,532,53.202882
510.0,777,53.598399
330.0,606,53.911107
280.0,507,54.176304
260.0,420,54.39334
360.0,418,54.61104
230.0,490,54.860795
430.0,691,55.214075
280.0,502,55.469066
880.0,1326,56.141918
480.0,756,56.527385
160.0,314,56.690449
380.0,507,56.948596
580.0,621,57.269098
630.0,755,57.651727
680.0,591,57.951493
330.0,610,58.264839
380.0,417,58.477936
230.0,811,58.893833
480.0,476,59.138386
480.0,522,59.406901
360.0,501,59.668748
180.0,412,59.884045
510.0,592,60.187984
630.0,808,60.602128
330.0,618,60.916413
630.0,701,61.27082
480.0,564,61.559052
680.0,566,61.851501
580.0,538,62.127659
180.0,404,62.335126
280.0,538,62.615302
380.0,607,62.927583
240.0,515,63.190188
330.0,325,63.356218
310.0,381,63.54887
330.0,405,63.757258
580.0,901,64.215925
190.0,340,64.391344
1030.0,1730,65.259912
210.0,319,65.423108
280.0,476,65.668868
360.0,375,65.861075
660.0,675,66.208361
210.0,357,66.39085
630.0,1111,66.95598
430.0,560,67.240488
130.0,545,67.518735
460.0,572,67.81519
230.0,489,68.061312
280.0,491,68.317086
530.0,766,68.710135
380.0,411,68.924085
830.0,834,69.345582
260.0,333,69.517195
480.0,842,69.945457
260.0,343,70.127736
110.0,321,70.292373
880.0,959,70.779202
1030.0,1386,71.470914
480.0,850,71.900913
360.0,414,72.117237
580.0,872,72.561937
630.0,610,72.872439
310.0,379,73.07041
160.0,361,73.257025
230.0,486,73.499863
380.0,442,73.725372
280.0,572,74.016139
430.0,548,74.300014
230.0,379,74.492173
230.0,379,74.689522
780.0,983,75.188698
230.0,616,75.499367
580.0,788,75.90155
430.0,606,76.211666
240.0,332,76.381078
160.0,541,76.652776
430.0,635,76.975698
780.0,793,77.373108
380.0,726,77.739241
280.0,580,78.035401
330.0,344,78.23594
380.0,628,78.565031
880.0,676,78.908711
430.0,449,79.13798
140.0,419,79.347169
530.0,553,79.624162
430.0,595,79.926383
330.0,531,80.199445
240.0,505,80.455139
480.0,669,80.796211
110.0,380,80.989336
1300.0,1312,81.639582
230.0,367,81.824673
380.0,410,82.035475
430.0,719,82.402662
430.0,786,82.804516
610.0,601,83.108764
1180.0,1319,83.802942
130.0,326,83.967608
380.0,528,84.235468
810.0,562,84.519554
730.0,864,84.950683
430.0,800,85.358135
110.0,416,85.565368
210.0,333,85.735191
460.0,376,85.928316
180.0,560,86.218537
180.0,375,86.409168
280.0,652,86.73946
330.0,652,87.066258
330.0,502,87.325816
480.0,738,87.698147
230.0,560,87.982858
530.0,690,88.335178
780.0,640,88.663025
530.0,661,89.055929
630.0,849,89.482798
480.0,585,89.783223
180.0,333,89.954953
430.0,746,90.332307
330.0,528,90.601347
230.0,356,90.782125
480.0,826,91.20154
580.0,550,91.481149
380.0,780,91.875269
380.0,727,92.241513
260.0,531,92.511015
280.0,405,92.722067
280.0,767,93.113832
310.0,629,93.432952
160.0,319,93.599296
380.0,786,93.997536
280.0,444,94.226803
530.0,701,94.589888
730.0,934,95.05753
1180.0,2237,96.167631
130.0,489,96.416016
1180.0,1199,97.011795
480.0,825,97.431978
880.0,1020,97.945552
310.0,652,98.279616
360.0,357,98.462878
230.0,408,98.671131
280.0,549,98.951632
310.0,545,99.268527
310.0,470,99.51582
730.0,868,99.957543
410.0,474,100.202018
190.0,331,100.370707
180.0,381,100.563025
380.0,549,100.843717
580.0,670,101.186046
260.0,412,101.395618
780.0,1035,101.92206
260.0,501,102.180195
480.0,998,102.686245
580.0,860,103.124586
780.0,607,103.431462
580.0,417,103.646913
610.0,874,104.09354
230.0,525,104.364835
830.0,1178,104.976456
530.0,607,105.286401
330.0,593,105.587981
230.0,326,105.756744
330.0,470,105.999524
530.0,950,106.4819
730.0,793,106.882238
580.0,767,107.268684
230.0,377,107.461027
310.0,461,107.697549
260.0,542,107.974909
230.0,680,108.319767
380.0,541,108.598094
880.0,886,109.042263
280.0,710,109.405616
180.0,285,109.551249
160.0,346,109.749942
1300.0,1634,110.556567
360.0,543,110.834638
290.0,541,111.107808
560.0,546,111.389168
630.0,662,111.726141
330.0,599,112.03028
380.0,546,112.310892
630.0,717,112.676527
330.0,528,112.943096
460.0,726,113.311096
260.0,376,113.502403
410.0,386,113.698749
360.0,661,114.037694
530.0,810,114.451564
260.0,647,114.790086
210.0,415,115.026145
510.0,419,115.239079
780.0,985,115.738935
530.0,584,116.033894
780.0,1318,116.700533
830.0,1300,117.351501
430.0,737,117.731268
230.0,407,117.939251
580.0,516,118.204279
330.0,556,118.48977
380.0,644,118.815683
680.0,828,119.228465
460.0,633,119.546371
580.0,774,119.943368
410.0,511,120.221967
140.0,323,120.386606
80.0,558,120.676877
